topology.workers,component.bolt_num,topology.acker.executors,message.size,component.spout_num,topology.serialized.message.size.metrics,topology.max.spout.pending,storm.messaging.netty.min_wait_ms,topology.transfer.buffer.size,storm.messaging.netty.max_wait_ms,topology.level,topology.priority,<$latency
2,10,2,1000000,10,0,1,10,1024,100,5,0,1.7916666666666663
2,1,2,1000000,1,1,1,10,512,100,2,0,1.1166666666666665
2,1,2,10,1,0,1000,10,1024,100,5,0,98.5
4,10,4,10,1,0,1,10,512,100,5,29,3.7583333333333333
4,10,4,1000000,1,1,1000,1000,512,10000,2,29,264.96666666666664
2,1,4,1000000,1,0,1,10,1024,100,2,29,1.1249999999999998
4,10,2,1000000,10,1,1000,1000,512,10000,5,0,2705.4749999999999
4,10,2,1000000,1,0,1,10,1024,100,5,0,1.2666666666666664
4,10,4,1000000,10,0,1000,10,512,100,2,29,5339.2499999999991
4,1,2,1000000,10,1,1,10,512,100,2,0,3.2249999999999996
2,10,2,1000000,1,0,1,10,1024,100,2,29,1.1083333333333332
2,1,2,1000000,10,0,1,1000,1024,10000,5,29,1.8583333333333334
4,1,4,10,1,1,1000,1000,1024,10000,2,0,225.625
4,10,2,10,1,1,1,1000,1024,10000,5,29,1.2583333333333331
2,10,2,10,10,0,1,1000,1024,10000,5,29,2.3083333333333331
2,10,4,1000000,1,1,1000,10,1024,100,2,0,113.925
2,10,2,1000000,10,0,1,10,1024,100,2,0,1.8416666666666666
2,10,2,10,10,0,1,10,512,100,5,0,1.7999999999999998
4,10,4,1000000,1,0,1,1000,512,10000,5,29,1.2666666666666664
2,1,4,10,10,1,1,1000,1024,10000,2,29,2.0249999999999999
4,1,2,10,10,0,1000,1000,512,10000,5,29,2956.8583333333336
2,1,2,10,1,0,1000,1000,512,10000,5,29,102.05833333333334
2,1,2,1000000,10,0,1000,10,1024,100,5,29,1538.0249999999999
2,1,2,10,10,0,1000,10,512,100,5,29,1567.0166666666667
4,1,2,10,1,1,1000,1000,512,10000,2,0,173.25833333333335
4,10,4,1000000,10,0,1,10,512,100,5,29,4.2999999999999998
2,1,2,10,10,0,1000,10,1024,100,5,0,1458.2916666666667
2,10,4,10,10,1,1,10,512,100,5,0,1.916666666666667
4,1,2,10,1,1,1000,10,512,100,5,0,187.2583333333333
2,1,4,1000000,10,0,1000,10,512,100,2,29,1849.2416666666666
2,10,2,1000000,10,1,1000,1000,512,10000,5,0,1522.8333333333333
4,1,2,10,10,1,1,1000,1024,10000,5,29,3.274999999999999
4,10,4,10,1,1,1,10,1024,100,5,29,1.2666666666666664
4,1,2,10,1,0,1,10,512,100,5,0,1.2416666666666665
4,10,2,10,1,1,1000,1000,1024,10000,5,29,187.85833333333332
2,10,4,1000000,1,1,1000,1000,1024,10000,5,29,127.85833333333335
4,10,4,1000000,1,0,1000,1000,1024,10000,5,29,242.28333333333333
4,1,4,1000000,1,1,1000,1000,1024,10000,2,0,268.69166666666661
4,1,4,1000000,1,0,1000,10,1024,100,5,29,249.78333333333333
2,1,2,1000000,10,1,1,1000,512,10000,2,29,1.825
4,10,2,1000000,10,0,1000,1000,1024,10000,2,0,5247.8833333333332
2,10,4,1000000,10,0,1000,10,512,100,5,29,1835.0916666666669
2,1,4,1000000,10,0,1,1000,512,10000,5,29,2.3333333333333335
2,1,2,1000000,1,1,1,1000,512,10000,2,29,1.0999999999999999
4,10,4,10,10,1,1,1000,512,10000,2,29,4.166666666666667
2,1,2,10,10,0,1000,1000,512,10000,5,0,1421.075
2,10,2,10,1,1,1000,10,512,100,5,29,99.325000000000003
4,10,2,1000000,1,0,1,1000,512,10000,5,29,1.2583333333333331
2,1,4,10,10,0,1,10,1024,100,2,29,1.916666666666667
2,10,2,1000000,1,0,1,1000,1024,10000,5,29,1.1583333333333332
4,10,4,10,10,0,1,1000,512,10000,2,0,4.3416666666666668
2,10,4,1000000,1,0,1,1000,512,10000,2,29,1.1083333333333332
4,10,4,10,10,0,1,1000,512,10000,5,0,5.333333333333333
4,1,2,10,1,1,1000,1000,1024,10000,2,0,197.66666666666666
4,1,4,10,10,0,1,10,1024,100,2,29,4.6333333333333337
2,10,4,10,10,0,1000,1000,1024,10000,5,0,1802.4166666666667
2,10,2,10,10,1,1000,1000,512,10000,2,29,1477.5416666666667
4,10,4,10,1,0,1000,1000,1024,10000,2,0,254.04166666666666
2,1,4,10,1,1,1,1000,1024,10000,5,0,1.1333333333333331
2,10,4,10,1,1,1,1000,512,10000,5,29,1.1249999999999998
4,1,4,1000000,10,1,1000,10,512,100,5,29,5013.4749999999995
4,10,2,1000000,1,0,1,10,1024,100,2,29,1.2666666666666664
4,1,2,10,10,0,1,1000,1024,10000,2,0,3.4749999999999992
2,10,4,10,10,1,1000,10,512,100,2,29,1831.0500000000002
4,1,4,10,1,0,1,10,512,100,2,0,1.2749999999999997
4,1,2,10,1,0,1000,1000,1024,10000,2,0,177.50833333333333
2,10,4,1000000,10,0,1,10,512,100,5,29,1.8833333333333335
2,1,2,1000000,10,0,1000,1000,512,10000,5,29,1398.8500000000001
4,1,2,10,10,1,1000,1000,512,10000,2,29,4146.208333333333
2,1,2,10,1,1,1,1000,1024,10000,5,0,1.0999999999999999
2,1,4,10,1,0,1,10,512,100,5,29,1.1083333333333332
2,10,2,10,1,0,1000,1000,512,10000,5,29,100.71666666666665
2,1,2,1000000,10,1,1,1000,1024,10000,5,29,1.8166666666666664
4,10,2,1000000,1,1,1000,1000,512,10000,5,29,197.0333333333333
4,1,2,10,10,0,1000,1000,512,10000,5,0,3532.9499999999994
4,1,2,10,1,1,1000,1000,512,10000,5,29,184.77500000000001
2,10,2,1000000,1,1,1000,10,512,100,5,0,101.12500000000001
4,1,2,10,1,0,1,10,1024,100,5,29,1.2666666666666664
2,10,2,1000000,10,0,1,1000,512,10000,2,0,2.2666666666666662
4,10,4,10,10,1,1,1000,512,10000,5,29,4.3083333333333327
2,10,2,10,1,0,1,1000,1024,10000,5,0,1.1083333333333332
2,10,2,10,1,0,1,1000,1024,10000,2,0,1.1333333333333331
2,1,2,10,10,1,1,1000,1024,10000,5,0,1.8166666666666664
2,10,4,1000000,10,1,1,10,1024,100,2,0,1.916666666666667
4,1,4,10,10,1,1000,10,512,100,2,0,4552.3833333333341
2,10,2,10,10,1,1000,10,1024,100,5,0,1494.3833333333332
4,10,2,1000000,1,1,1,10,1024,100,5,29,1.2749999999999997
4,10,4,1000000,1,1,1000,10,1024,100,2,29,235.56666666666663
4,10,4,10,10,1,1,10,1024,100,2,0,4.0000000000000009
4,10,2,10,1,0,1000,10,512,100,2,29,184.875
4,10,4,10,1,0,1000,1000,512,10000,2,29,227.52500000000001
2,10,4,1000000,10,1,1000,10,1024,100,5,0,1834.6583333333331
4,10,2,10,1,0,1,1000,1024,10000,5,0,1.2666666666666664
2,10,4,1000000,10,0,1,10,1024,100,2,29,1.916666666666667
4,1,2,10,1,0,1,10,1024,100,2,0,1.2666666666666664
2,1,2,10,1,0,1,1000,512,10000,2,0,1.1333333333333331
2,1,4,1000000,10,0,1000,10,512,100,2,0,1790.6750000000002
2,1,4,1000000,10,1,1000,1000,512,10000,2,29,1743.2
4,1,2,10,10,0,1000,1000,1024,10000,5,0,3270.7833333333333
2,10,2,10,1,1,1,1000,1024,10000,5,29,1.1249999999999998
2,1,2,10,1,0,1000,10,1024,100,2,0,104.30833333333334
4,10,2,1000000,1,0,1,10,1024,100,2,0,1.2666666666666664
4,1,4,10,10,0,1,1000,1024,10000,5,0,4.0833333333333339
4,10,2,10,10,1,1000,10,512,100,5,29,4746.0333333333328
4,10,4,10,10,1,1000,1000,512,10000,2,29,4809.833333333333
4,10,4,1000000,1,1,1,1000,1024,10000,2,29,3.6500000000000004
2,1,4,10,10,1,1,1000,1024,10000,2,0,1.8666666666666665
2,1,2,1000000,10,0,1,10,1024,100,5,0,1.7666666666666666
4,10,4,10,10,1,1,1000,1024,10000,5,29,4.2666666666666657
2,10,2,1000000,10,0,1,10,1024,100,5,29,1.833333333333333
4,1,2,1000000,1,1,1,1000,1024,10000,2,29,1.2416666666666665
4,10,2,1000000,10,1,1000,10,1024,100,2,29,3843.1916666666671
4,10,2,1000000,1,0,1,1000,512,10000,5,0,1.283333333333333
2,1,2,1000000,10,1,1000,10,1024,100,5,0,1581.9916666666666
4,10,2,10,1,0,1000,1000,1024,10000,5,29,197.2583333333333
2,1,4,10,1,1,1000,10,512,100,2,0,119.39166666666665
2,1,4,10,1,1,1,1000,512,10000,2,29,1.1333333333333331
4,10,2,10,1,1,1,1000,512,10000,5,0,1.2583333333333331
4,1,4,1000000,10,1,1,10,512,100,2,0,4.3083333333333327
2,10,2,10,10,1,1,1000,1024,10000,2,0,1.8083333333333329
2,1,4,10,1,0,1000,1000,512,10000,5,0,114.73333333333333
4,1,2,1000000,1,0,1000,10,1024,100,5,0,194.50833333333333
2,1,2,10,1,1,1000,10,512,100,5,29,99.483333333333348
4,1,4,1000000,10,1,1,1000,512,10000,2,29,4.2000000000000002
2,1,4,1000000,10,1,1,1000,1024,10000,5,29,1.8583333333333334
4,1,2,10,1,1,1,1000,1024,10000,2,29,1.2666666666666664
4,10,4,10,10,0,1,1000,1024,10000,5,29,5.3166666666666664
4,10,2,1000000,10,1,1,10,512,100,5,29,3.3333333333333335
4,1,4,10,10,1,1,1000,1024,10000,5,29,4.1166666666666671
2,1,4,10,10,1,1,1000,512,10000,2,0,1.9333333333333336
4,10,4,10,10,0,1,1000,1024,10000,2,0,4.3999999999999995
2,10,4,1000000,1,1,1,1000,1024,10000,5,0,1.1166666666666665
2,10,4,10,1,0,1,10,1024,100,5,29,1.1333333333333331
4,10,4,1000000,1,0,1,1000,1024,10000,2,0,1.2583333333333331
4,1,4,10,10,1,1000,10,512,100,5,0,6863.6416666666664
4,1,2,10,10,1,1,1000,512,10000,5,0,3.3499999999999996
4,1,2,10,1,0,1,10,512,100,5,29,1.2749999999999997
2,10,2,1000000,1,0,1,1000,512,10000,5,0,1.1249999999999998
2,1,4,10,1,0,1000,10,512,100,2,29,119.5
2,10,4,10,1,1,1,1000,1024,10000,2,29,1.1166666666666665
2,10,2,10,10,0,1000,10,1024,100,5,0,1480.3
2,1,2,1000000,10,0,1,10,1024,100,2,29,1.833333333333333
2,1,2,1000000,1,0,1000,1000,512,10000,2,29,99.749999999999986
2,1,4,10,1,1,1,10,1024,100,2,0,1.0999999999999999
2,10,2,10,10,0,1,10,1024,100,2,29,1.8416666666666666
4,1,2,1000000,10,1,1000,10,1024,100,2,29,4032.2999999999997
2,1,4,1000000,10,0,1000,1000,1024,10000,2,29,1602.8583333333333
2,10,2,1000000,1,0,1000,10,1024,100,2,29,97.22499999999998
4,10,4,10,10,1,1,1000,512,10000,5,0,5.2000000000000002
2,10,2,1000000,10,1,1,1000,1024,10000,2,29,1.8583333333333334
4,1,2,10,10,1,1000,10,512,100,5,0,4146.5833333333339
2,1,4,10,10,0,1000,10,1024,100,5,29,1735.7083333333333
4,10,2,10,1,0,1,1000,1024,10000,2,0,1.2416666666666665
4,1,4,10,1,1,1,1000,1024,10000,2,29,1.2916666666666663
2,1,2,1000000,10,0,1000,10,1024,100,2,29,1455.3416666666665
4,1,4,10,1,0,1,1000,1024,10000,5,29,1.2666666666666664
4,1,2,1000000,10,0,1,10,512,100,5,29,3.3416666666666663
4,1,2,1000000,1,0,1,1000,512,10000,2,29,1.2749999999999997
4,10,4,10,10,0,1,10,512,100,5,29,5.1749999999999998
4,1,4,10,10,1,1,1000,1024,10000,2,29,4.0833333333333339
4,10,2,10,10,0,1,10,512,100,2,29,3.5083333333333329
2,1,4,10,10,0,1000,1000,512,10000,2,29,1957.8833333333332
2,10,4,1000000,1,1,1000,1000,1024,10000,2,0,132.04166666666666
4,10,4,1000000,1,0,1000,10,1024,100,2,29,251.66666666666666
4,10,2,1000000,1,1,1,10,1024,100,2,29,1.2749999999999997
2,10,4,1000000,10,0,1,1000,1024,10000,2,0,1.9000000000000004
2,10,2,10,1,0,1,1000,512,10000,5,0,1.1083333333333332
2,1,2,10,10,1,1000,1000,512,10000,2,0,1430.6333333333332
2,10,2,1000000,10,0,1,10,512,100,5,29,1.8499999999999999
4,10,2,1000000,1,1,1,1000,1024,10000,5,29,1.2499999999999998
2,10,4,10,10,0,1,10,512,100,2,0,2.3916666666666671
4,10,2,10,10,1,1,1000,1024,10000,2,0,3.2916666666666661
2,1,2,1000000,10,0,1,1000,512,10000,2,29,1.8666666666666665
4,1,2,10,1,0,1,10,1024,100,5,0,1.2499999999999998
2,1,4,1000000,10,0,1000,10,1024,100,5,29,1743.8583333333333
4,1,4,10,10,1,1,10,512,100,2,29,4.25
2,1,4,1000000,1,0,1000,1000,1024,10000,2,29,125.42500000000001
4,1,4,10,10,1,1,1000,512,10000,5,0,4.3249999999999993
4,10,4,10,1,1,1,1000,512,10000,5,29,1.2999999999999998
4,10,4,1000000,1,1,1,1000,512,10000,5,29,1.2749999999999997
2,1,2,1000000,10,1,1000,1000,512,10000,5,0,1471.9583333333333
4,10,2,10,10,0,1,1000,512,10000,2,0,3.191666666666666
4,1,2,10,10,1,1,10,512,100,2,0,3.1750000000000003
4,1,2,1000000,1,1,1000,1000,512,10000,2,29,191.80833333333331
4,1,4,1000000,10,1,1000,10,512,100,2,29,5057.0000000000009
4,10,4,1000000,10,0,1,1000,1024,10000,2,29,4.4083333333333323
2,1,2,10,1,1,1000,10,512,100,2,29,102.79166666666667
2,10,2,10,10,1,1,1000,1024,10000,5,0,1.825
2,10,2,10,1,0,1000,1000,512,10000,5,0,96.558333333333337
4,1,4,1000000,10,0,1000,1000,512,10000,2,0,5452.2583333333323
4,10,4,10,10,1,1000,10,512,100,2,29,4525.6333333333341
4,10,2,1000000,10,0,1000,10,1024,100,2,0,4912.1416666666673
2,1,2,1000000,10,1,1,1000,1024,10000,2,0,1.8666666666666665
2,1,2,1000000,1,0,1000,10,512,100,5,0,95.174999999999997
2,1,2,10,10,0,1,10,512,100,5,29,1.8833333333333335
2,10,2,1000000,1,0,1000,10,512,100,2,0,102.375
2,10,4,1000000,10,0,1000,1000,512,10000,2,0,1607.2250000000001
2,1,4,1000000,1,1,1000,10,1024,100,2,29,117.24999999999999
4,1,2,10,10,0,1000,10,512,100,2,29,3900.7916666666665
4,10,2,10,10,0,1000,1000,512,10000,2,0,5119.2500000000009
2,1,4,1000000,1,0,1,10,1024,100,2,0,1.1249999999999998
2,1,4,10,10,1,1,10,1024,100,2,0,1.8833333333333335
2,1,4,1000000,1,0,1000,1000,1024,10000,5,0,134.05833333333334
2,10,2,10,1,1,1000,10,512,100,2,29,99.341666666666683
2,1,2,1000000,10,0,1,1000,1024,10000,5,0,1.8166666666666664
4,1,4,10,1,0,1000,10,512,100,5,29,219.68333333333337
4,1,4,10,1,0,1000,10,1024,100,2,29,234.53333333333333
4,1,2,1000000,10,0,1000,1000,1024,10000,2,0,3982.0833333333335
2,1,4,1000000,1,0,1000,10,512,100,2,29,121.125
4,10,4,1000000,1,0,1,10,512,100,5,0,1.2583333333333331
2,1,4,1000000,1,1,1000,1000,1024,10000,2,0,130.85833333333332
2,10,4,1000000,10,1,1,10,512,100,5,0,2.3166666666666669
2,1,4,1000000,10,0,1,10,512,100,5,0,1.8583333333333334
4,10,2,1000000,10,0,1,10,512,100,5,0,3.2166666666666663
2,10,4,10,10,0,1000,10,1024,100,2,0,1747.3583333333333
4,10,4,10,1,0,1000,1000,512,10000,5,29,244.81666666666669
2,1,4,1000000,10,0,1,1000,512,10000,5,0,1.9000000000000004
4,10,2,1000000,10,0,1000,1000,512,10000,5,0,4180.8833333333332
4,10,2,1000000,10,0,1,1000,512,10000,2,29,3.3916666666666662
2,1,2,1000000,10,0,1000,1000,1024,10000,2,0,1492.825
2,1,4,1000000,10,0,1,10,1024,100,2,0,1.916666666666667
4,1,4,10,10,1,1,10,512,100,2,0,4.3499999999999996
2,10,2,1000000,10,1,1000,10,1024,100,2,29,1490.6166666666666
4,10,4,1000000,10,1,1,1000,1024,10000,5,29,4.125
4,1,2,1000000,10,1,1,10,1024,100,5,29,3.5583333333333331
4,10,4,10,1,0,1000,1000,512,10000,2,0,217.34166666666667
2,1,2,1000000,10,1,1,1000,1024,10000,5,0,2.1916666666666664
4,1,4,1000000,1,1,1000,10,1024,100,5,0,204.40000000000001
2,10,2,10,10,0,1,1000,1024,10000,5,0,1.825
2,10,4,1000000,10,0,1000,10,1024,100,2,0,1691.8583333333336
4,1,4,1000000,10,0,1000,1000,1024,10000,5,0,4204.3166666666666
4,1,4,1000000,10,1,1,10,512,100,5,29,4.2833333333333332
4,10,4,10,10,0,1000,1000,1024,10000,5,0,5301.0250000000005
4,1,4,1000000,1,1,1,1000,1024,10000,2,0,1.2583333333333331
2,1,2,10,1,0,1,10,512,100,5,29,1.1083333333333332
2,1,4,10,10,0,1,10,1024,100,5,0,1.9833333333333332
2,10,2,10,10,0,1,1000,1024,10000,2,29,1.8166666666666664
2,1,4,1000000,1,0,1000,10,1024,100,2,0,124.29166666666667
4,1,4,10,10,1,1000,10,1024,100,2,0,5921.6583333333338
2,1,4,1000000,10,1,1000,1000,1024,10000,2,0,1709.041666666667
4,10,4,1000000,1,1,1000,1000,512,10000,5,29,221.45833333333337
4,10,2,10,1,1,1,1000,512,10000,5,29,1.2749999999999997
4,1,2,1000000,1,1,1000,1000,512,10000,5,29,176.36666666666667
2,10,2,1000000,1,1,1,10,512,100,5,0,1.0999999999999999
2,10,2,1000000,10,1,1,1000,512,10000,2,0,1.8583333333333334
2,10,4,1000000,1,1,1000,10,1024,100,5,29,111.65000000000002
4,1,4,10,10,0,1,1000,1024,10000,2,0,4.258333333333332
2,1,2,1000000,1,1,1,1000,512,10000,5,0,1.1249999999999998
4,10,2,1000000,1,0,1000,10,512,100,2,29,182.89166666666665
4,1,2,10,1,0,1000,10,1024,100,5,0,181.69166666666669
4,10,4,1000000,10,1,1,10,512,100,5,0,4.2999999999999989
2,10,4,1000000,1,1,1000,10,512,100,2,0,122.34166666666664
4,10,2,10,1,0,1,10,512,100,2,0,1.2666666666666664
2,1,2,10,10,0,1,1000,1024,10000,5,0,2.2833333333333332
4,1,4,1000000,1,1,1,10,1024,100,2,29,1.2583333333333331
2,10,4,1000000,10,1,1000,10,1024,100,2,29,1750.1583333333335
4,10,2,1000000,1,0,1000,10,512,100,2,0,186.98333333333335
2,1,2,1000000,1,1,1000,10,512,100,2,29,97.450000000000003
2,1,4,1000000,1,1,1000,10,1024,100,5,29,120.18333333333332
4,10,4,1000000,10,1,1,1000,512,10000,5,0,4.2166666666666659
4,10,2,10,10,0,1000,1000,512,10000,5,0,3518.8666666666668
2,10,2,10,1,1,1000,1000,1024,10000,5,29,109.0
4,10,4,1000000,1,1,1000,10,512,100,2,0,245.94166666666669
2,10,4,1000000,10,1,1,1000,512,10000,2,0,1.9333333333333336
2,1,2,1000000,1,0,1000,1000,1024,10000,2,29,98.908333333333317
2,10,4,10,10,1,1,1000,1024,10000,5,0,1.833333333333333
4,1,4,10,10,0,1000,1000,512,10000,5,0,4981.5
2,10,4,10,1,0,1,1000,1024,10000,5,0,1.0999999999999999
2,10,2,1000000,10,0,1000,10,1024,100,5,0,1432.1250000000002
4,1,4,1000000,10,0,1,1000,512,10000,5,29,4.3750000000000009
2,1,4,10,10,0,1,1000,512,10000,2,29,1.9333333333333336
4,10,4,1000000,1,0,1,10,512,100,2,0,1.2749999999999997
2,10,2,10,10,1,1,1000,1024,10000,5,29,2.2083333333333326
2,1,2,1000000,1,1,1,1000,1024,10000,5,0,1.1166666666666665
4,1,4,1000000,1,0,1,10,512,100,2,0,1.2666666666666664
4,10,4,10,1,1,1000,1000,512,10000,5,29,226.95833333333337
2,10,4,10,10,0,1000,10,1024,100,5,0,1774.8083333333334
2,1,2,10,1,0,1,10,512,100,5,0,1.1166666666666665
4,10,2,1000000,1,1,1000,1000,512,10000,5,0,177.69166666666663
4,10,2,10,10,0,1,10,512,100,2,0,3.3249999999999993
4,1,4,10,10,1,1000,10,512,100,2,29,4895.6500000000005
2,10,4,1000000,10,0,1000,1000,1024,10000,5,29,1769.0916666666669
4,10,4,10,10,0,1000,1000,1024,10000,2,0,4444.0250000000005
4,1,4,1000000,1,0,1000,10,512,100,5,29,248.95000000000002
4,10,4,10,1,1,1000,1000,512,10000,2,29,225.2833333333333
2,10,2,1000000,10,0,1000,10,1024,100,2,29,1507.7666666666667
4,10,2,10,1,1,1,10,1024,100,5,0,1.2749999999999997
2,10,4,1000000,1,1,1,10,512,100,5,0,1.1083333333333332
2,10,2,10,10,0,1000,1000,512,10000,5,0,1454.1333333333334
2,10,4,1000000,1,0,1,1000,1024,10000,5,29,1.1499999999999997
4,10,2,10,10,1,1000,1000,512,10000,2,29,3558.3666666666672
2,10,4,1000000,1,0,1000,10,1024,100,2,0,120.425
4,10,2,10,10,0,1,10,1024,100,5,29,3.3166666666666664
4,10,4,1000000,10,1,1000,1000,1024,10000,2,0,5440.4083333333338
2,10,2,10,1,0,1,1000,512,10000,2,29,1.1416666666666666
4,1,2,1000000,1,1,1,10,1024,100,5,0,1.283333333333333
2,1,4,1000000,1,0,1,1000,1024,10000,5,29,1.1166666666666665
2,1,4,1000000,1,1,1,1000,512,10000,5,0,1.0999999999999999
2,10,2,10,1,0,1000,1000,1024,10000,5,29,108.72499999999998
4,10,4,1000000,10,0,1,1000,512,10000,5,0,4.1583333333333341
4,10,4,1000000,1,1,1,10,1024,100,2,29,1.2666666666666664
2,1,2,1000000,1,1,1000,1000,1024,10000,5,0,104.33333333333336
4,10,2,10,10,0,1,1000,512,10000,2,29,3.2666666666666662
2,1,2,10,10,1,1000,1000,512,10000,5,0,1478.2333333333333
4,1,2,1000000,10,0,1,1000,512,10000,2,0,3.5
2,10,2,1000000,1,0,1,1000,512,10000,2,29,1.1166666666666665
4,1,4,10,10,1,1000,1000,512,10000,5,0,5229.3499999999995
4,10,4,10,10,1,1000,1000,1024,10000,2,0,5226.3916666666673
4,1,4,1000000,1,1,1000,1000,512,10000,5,0,246.27500000000001
2,10,4,1000000,1,1,1000,1000,1024,10000,5,0,123.69166666666668
4,1,2,1000000,1,0,1,10,1024,100,5,0,1.2499999999999998
2,10,2,10,10,0,1000,10,512,100,2,0,1449.6333333333332
4,1,2,1000000,1,0,1,10,1024,100,5,29,1.2499999999999998
2,10,4,10,1,0,1000,1000,512,10000,2,0,126.26666666666665
2,1,4,1000000,1,1,1,1000,1024,10000,2,0,1.1499999999999997
4,10,2,1000000,1,0,1000,1000,512,10000,2,29,194.00833333333335
4,1,4,10,1,1,1,1000,512,10000,2,29,1.2666666666666664
4,10,2,10,10,1,1000,10,1024,100,5,29,5059.666666666667
4,10,4,10,1,0,1,1000,1024,10000,2,29,1.2499999999999998
4,1,2,1000000,10,0,1000,1000,512,10000,2,29,4026.4916666666663
4,1,4,10,1,0,1,1000,1024,10000,2,0,1.2749999999999997
2,1,4,10,1,1,1,1000,512,10000,5,29,1.1083333333333332
4,1,2,10,10,0,1000,10,512,100,5,29,4637.7833333333338
4,1,4,1000000,1,1,1,10,512,100,5,29,1.2499999999999998
2,1,4,10,1,0,1,1000,1024,10000,2,0,1.1333333333333331
4,10,4,1000000,1,1,1,10,512,100,5,29,1.2499999999999998
4,1,2,10,10,1,1000,1000,1024,10000,5,0,3826.75
4,1,2,1000000,10,0,1000,10,512,100,2,0,5073.8666666666668
4,1,4,1000000,1,1,1,10,1024,100,2,0,1.2499999999999998
4,1,4,1000000,1,0,1,1000,1024,10000,2,0,1.2666666666666664
4,1,2,10,1,1,1,10,512,100,5,0,1.2416666666666665
4,1,2,10,1,1,1,10,1024,100,2,29,1.2666666666666664
2,10,4,10,10,1,1,10,512,100,2,0,1.8833333333333335
2,1,4,10,1,1,1000,10,1024,100,2,0,115.67500000000001
4,1,4,1000000,1,1,1000,1000,1024,10000,5,0,229.33333333333337
2,10,4,10,1,0,1000,1000,512,10000,5,29,130.15833333333333
2,10,2,10,10,0,1000,10,1024,100,5,29,1468.4833333333333
4,10,4,1000000,10,0,1000,1000,512,10000,2,29,4870.1250000000009
2,10,2,10,10,1,1,10,1024,100,2,29,1.833333333333333
2,1,2,1000000,1,1,1,1000,512,10000,5,29,1.1083333333333332
4,10,2,10,10,1,1,10,1024,100,2,0,3.5416666666666665
4,1,4,10,1,1,1,10,1024,100,2,0,1.2666666666666664
4,1,4,10,1,0,1000,1000,512,10000,2,0,240.60833333333335
2,1,4,10,10,1,1000,10,1024,100,5,29,1768.2333333333336
2,1,4,1000000,1,1,1,1000,512,10000,2,29,1.1166666666666665
4,1,4,10,10,0,1000,1000,1024,10000,5,0,6254.5500000000002
4,1,4,10,10,0,1000,1000,1024,10000,2,29,4283.9000000000005
4,10,2,10,10,1,1000,1000,1024,10000,2,29,4238.4416666666666
2,10,4,10,10,0,1,1000,512,10000,5,0,2.7833333333333337
2,10,4,1000000,1,0,1,10,512,100,2,29,1.1333333333333331
2,10,4,1000000,1,0,1000,1000,1024,10000,2,0,107.75833333333334
2,10,4,1000000,10,0,1000,10,512,100,2,0,1715.208333333333
4,10,4,10,1,0,1000,10,512,100,2,29,234.1583333333333
4,10,2,10,1,1,1000,10,1024,100,5,29,189.50833333333335
2,1,4,1000000,1,0,1000,1000,512,10000,2,29,131.06666666666666
2,1,2,1000000,10,0,1,10,512,100,2,0,2.2666666666666662
4,10,4,10,1,0,1000,10,1024,100,5,29,259.81666666666666
2,1,2,10,1,1,1,1000,512,10000,5,29,1.1083333333333332
2,10,4,1000000,1,0,1,1000,512,10000,5,0,1.1083333333333332
2,10,2,10,1,1,1,1000,512,10000,5,0,1.1083333333333332
2,1,2,10,1,1,1000,10,1024,100,5,29,100.76666666666667
2,10,4,10,10,1,1000,1000,512,10000,5,29,1752.9166666666667
2,1,2,10,10,1,1000,10,1024,100,2,0,1403.175
4,10,2,10,10,0,1,1000,1024,10000,5,0,3.4249999999999994
4,1,4,1000000,10,0,1,10,512,100,2,29,4.3249999999999993
2,1,2,10,10,1,1,1000,1024,10000,2,0,1.833333333333333
2,1,4,1000000,10,0,1,10,1024,100,5,0,1.9583333333333333
2,10,2,10,1,0,1000,10,1024,100,2,0,103.10000000000001
4,1,4,10,1,0,1000,1000,512,10000,5,0,271.14999999999998
2,1,4,1000000,1,1,1,1000,512,10000,5,29,1.0999999999999999
4,1,4,10,10,1,1000,1000,512,10000,2,0,4473.6999999999998
2,1,4,10,1,0,1,10,512,100,2,0,1.1083333333333332
2,1,2,10,10,1,1,10,512,100,5,0,1.833333333333333
4,1,2,10,1,0,1,1000,512,10000,5,0,1.2666666666666664
4,10,4,10,10,1,1000,10,512,100,2,0,4442.8249999999998
2,1,2,1000000,1,1,1000,10,1024,100,5,29,98.766666666666666
2,10,2,10,1,1,1000,1000,512,10000,5,29,100.35000000000002
2,10,2,1000000,10,1,1,1000,1024,10000,5,29,2.2416666666666667
4,1,2,1000000,10,0,1,10,1024,100,2,29,5.0166666666666666
4,10,2,1000000,1,0,1,10,512,100,5,0,1.2583333333333331
4,1,4,10,1,1,1000,10,1024,100,2,0,262.0
4,1,4,10,10,0,1,10,512,100,2,0,4.2666666666666657
2,10,4,1000000,10,0,1000,1000,512,10000,5,29,1617.8333333333333
4,1,4,10,1,1,1,1000,1024,10000,2,0,1.2416666666666665
2,1,2,10,10,1,1000,10,1024,100,5,0,1600.125
4,10,2,10,10,1,1,10,512,100,2,0,3.1000000000000001
4,1,4,1000000,10,0,1,1000,1024,10000,2,0,4.333333333333333
4,10,4,1000000,10,0,1,1000,512,10000,5,29,4.3250000000000002
2,1,2,10,1,1,1,10,512,100,5,29,1.1333333333333331
2,10,4,10,1,0,1000,1000,1024,10000,2,29,122.39166666666665
2,10,4,10,1,1,1000,10,1024,100,5,0,121.11666666666667
