spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,<$solving_time_amazon_micro_2_7_10286
1,0,0,1,0,1,0,1,1,0,0,0,0,0,5.005
0,1,0,1,0,1,0,1,1,0,0,0,0,0,0.39
1,1,0,1,0,1,0,1,1,0,0,0,0,0,5.02
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0.19
1,0,1,1,0,1,0,1,1,0,0,0,0,0,5.015
0,1,1,1,0,1,0,1,1,0,0,0,0,0,0.4
1,1,1,1,0,1,0,1,1,0,0,0,0,0,5.02
0,0,0,0,1,1,0,1,1,0,0,0,0,0,0.2
1,0,0,0,1,1,0,1,1,0,0,0,0,0,5.015
0,1,0,0,1,1,0,1,1,0,0,0,0,0,0.51
1,1,0,0,1,1,0,1,1,0,0,0,0,0,5.015
0,0,1,0,1,1,0,1,1,0,0,0,0,0,0.2
1,0,1,0,1,1,0,1,1,0,0,0,0,0,5.01
0,1,1,0,1,1,0,1,1,0,0,0,0,0,0.52
1,1,1,0,1,1,0,1,1,0,0,0,0,0,5.01
0,0,0,1,1,1,0,1,1,0,0,0,0,0,0.175
1,0,0,1,1,1,0,1,1,0,0,0,0,0,5.015
0,1,0,1,1,1,0,1,1,0,0,0,0,0,0.525
1,1,0,1,1,1,0,1,1,0,0,0,0,0,5.0
0,0,1,1,1,1,0,1,1,0,0,0,0,0,0.205
1,0,1,1,1,1,0,1,1,0,0,0,0,0,5.025
0,1,1,1,1,1,0,1,1,0,0,0,0,0,0.5
1,1,1,1,1,1,0,1,1,0,0,0,0,0,5.015
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0.2
1,0,0,0,0,0,1,1,1,0,0,0,0,0,5.0
0,1,0,0,0,0,1,1,1,0,0,0,0,0,0.3
1,1,0,0,0,0,1,1,1,0,0,0,0,0,5.025
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.15
1,0,1,0,0,0,1,1,1,0,0,0,0,0,2.5
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0.48
1,1,1,0,0,0,1,1,1,0,0,0,0,0,5.025
0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.125
1,0,0,1,0,0,1,1,1,0,0,0,0,0,5.02
0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.13
1,1,0,1,0,0,1,1,1,0,0,0,0,0,5.05
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0.195
1,0,1,1,0,0,1,1,1,0,0,0,0,0,5.045
0,1,1,1,0,0,1,1,1,0,0,0,0,0,0.115
1,1,1,1,0,0,1,1,1,0,0,0,0,0,5.025
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.58
1,0,0,0,1,0,1,1,1,0,0,0,0,0,5.03
0,1,0,0,1,0,1,1,1,0,0,0,0,0,0.62
1,1,0,0,1,0,1,1,1,0,0,0,0,0,5.005
0,0,1,0,1,0,1,1,1,0,0,0,0,0,0.23
1,0,1,0,1,0,1,1,1,0,0,0,0,0,5.015
0,1,1,0,1,0,1,1,1,0,0,0,0,0,0.56
1,1,1,0,1,0,1,1,1,0,0,0,0,0,5.025
0,0,0,1,1,0,1,1,1,0,0,0,0,0,0.105
1,0,0,1,1,0,1,1,1,0,0,0,0,0,5.02
0,1,0,1,1,0,1,1,1,0,0,0,0,0,0.115
1,1,0,1,1,0,1,1,1,0,0,0,0,0,5.04
0,0,1,1,1,0,1,1,1,0,0,0,0,0,0.11
1,0,1,1,1,0,1,1,1,0,0,0,0,0,5.015
0,1,1,1,1,0,1,1,1,0,0,0,0,0,0.34
1,1,1,1,1,0,1,1,1,0,0,0,0,0,5.0
0,0,0,0,0,1,1,1,1,0,0,0,0,0,0.2
1,0,0,0,0,1,1,1,1,0,0,0,0,0,5.0
0,1,0,0,0,1,1,1,1,0,0,0,0,0,0.385
1,1,0,0,0,1,1,1,1,0,0,0,0,0,5.02
0,0,1,0,0,1,1,1,1,0,0,0,0,0,0.2
1,0,1,0,0,1,1,1,1,0,0,0,0,0,5.01
0,1,1,0,0,1,1,1,1,0,0,0,0,0,0.475
1,1,1,0,0,1,1,1,1,0,0,0,0,0,5.025
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0.195
1,0,0,1,0,1,1,1,1,0,0,0,0,0,5.02
0,1,0,1,0,1,1,1,1,0,0,0,0,0,0.31
1,1,0,1,0,1,1,1,1,0,0,0,0,0,5.03
0,0,1,1,0,1,1,1,1,0,0,0,0,0,0.175
1,0,1,1,0,1,1,1,1,0,0,0,0,0,5.02
0,1,1,1,0,1,1,1,1,0,0,0,0,0,0.35
1,1,1,1,0,1,1,1,1,0,0,0,0,0,4.1
0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.205
1,0,0,0,1,1,1,1,1,0,0,0,0,0,5.02
0,1,0,0,1,1,1,1,1,0,0,0,0,0,0.47
1,1,0,0,1,1,1,1,1,0,0,0,0,0,5.025
0,0,1,0,1,1,1,1,1,0,0,0,0,0,0.19
1,0,1,0,1,1,1,1,1,0,0,0,0,0,5.01
0,1,1,0,1,1,1,1,1,0,0,0,0,0,0.37
1,1,1,0,1,1,1,1,1,0,0,0,0,0,5.03
0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.19
1,0,0,1,1,1,1,1,1,0,0,0,0,0,5.02
0,1,0,1,1,1,1,1,1,0,0,0,0,0,0.43
1,1,0,1,1,1,1,1,1,0,0,0,0,0,5.03
0,0,1,1,1,1,1,1,1,0,0,0,0,0,0.19
1,0,1,1,1,1,1,1,1,0,0,0,0,0,5.025
0,1,1,1,1,1,1,1,1,0,0,0,0,0,0.365
1,1,1,1,1,1,1,1,1,0,0,0,0,0,5.005
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.075
1,0,0,0,0,0,0,0,0,1,0,0,0,0,5.015
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.33
1,1,0,0,0,0,0,0,0,1,0,0,0,0,5.02
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.07
1,0,1,0,0,0,0,0,0,1,0,0,0,0,5.02
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0.08
1,1,1,0,0,0,0,0,0,1,0,0,0,0,5.02
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.13
1,0,0,1,0,0,0,0,0,1,0,0,0,0,5.005
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.13
1,1,0,1,0,0,0,0,0,1,0,0,0,0,5.025
0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.14
1,0,1,1,0,0,0,0,0,1,0,0,0,0,5.015
0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.135
1,1,1,1,0,0,0,0,0,1,0,0,0,0,5.04
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.79
1,0,0,0,1,0,0,0,0,1,0,0,0,0,5.01
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.27
1,1,0,0,1,0,0,0,0,1,0,0,0,0,5.04
0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.78
1,0,1,0,1,0,0,0,0,1,0,0,0,0,5.04
0,1,1,0,1,0,0,0,0,1,0,0,0,0,0.29
1,1,1,0,1,0,0,0,0,1,0,0,0,0,5.025
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0.75
1,0,0,1,1,0,0,0,0,1,0,0,0,0,5.04
0,1,0,1,1,0,0,0,0,1,0,0,0,0,0.28
1,1,0,1,1,0,0,0,0,1,0,0,0,0,5.01
0,0,1,1,1,0,0,0,0,1,0,0,0,0,0.765
1,0,1,1,1,0,0,0,0,1,0,0,0,0,5.04
0,1,1,1,1,0,0,0,0,1,0,0,0,0,0.29
1,1,1,1,1,0,0,0,0,1,0,0,0,0,5.02
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.19
1,0,0,0,0,1,0,0,0,1,0,0,0,0,5.02
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.34
1,1,0,0,0,1,0,0,0,1,0,0,0,0,5.015
0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.165
1,0,1,0,0,1,0,0,0,1,0,0,0,0,5.025
0,1,1,0,0,1,0,0,0,1,0,0,0,0,0.35
1,1,1,0,0,1,0,0,0,1,0,0,0,0,5.005
0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.17
1,0,0,1,0,1,0,0,0,1,0,0,0,0,5.04
0,1,0,1,0,1,0,0,0,1,0,0,0,0,0.38
1,1,0,1,0,1,0,0,0,1,0,0,0,0,5.015
0,0,1,1,0,1,0,0,0,1,0,0,0,0,0.18
1,0,1,1,0,1,0,0,0,1,0,0,0,0,5.035
0,1,1,1,0,1,0,0,0,1,0,0,0,0,0.37
1,1,1,1,0,1,0,0,0,1,0,0,0,0,5.02
0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.19
1,0,0,0,1,1,0,0,0,1,0,0,0,0,5.025
0,1,0,0,1,1,0,0,0,1,0,0,0,0,0.505
1,1,0,0,1,1,0,0,0,1,0,0,0,0,5.03
0,0,1,0,1,1,0,0,0,1,0,0,0,0,0.19
1,0,1,0,1,1,0,0,0,1,0,0,0,0,5.025
0,1,1,0,1,1,0,0,0,1,0,0,0,0,0.515
1,1,1,0,1,1,0,0,0,1,0,0,0,0,5.015
0,0,0,1,1,1,0,0,0,1,0,0,0,0,0.205
1,0,0,1,1,1,0,0,0,1,0,0,0,0,5.03
0,1,0,1,1,1,0,0,0,1,0,0,0,0,0.505
1,1,0,1,1,1,0,0,0,1,0,0,0,0,5.02
0,0,1,1,1,1,0,0,0,1,0,0,0,0,0.2
1,0,1,1,1,1,0,0,0,1,0,0,0,0,5.005
0,1,1,1,1,1,0,0,0,1,0,0,0,0,0.5
1,1,1,1,1,1,0,0,0,1,0,0,0,0,5.025
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.2
1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.0
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0.28
1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.025
0,0,1,0,0,0,1,0,0,1,0,0,0,0,0.145
1,0,1,0,0,0,1,0,0,1,0,0,0,0,2.455
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0.465
1,1,1,0,0,0,1,0,0,1,0,0,0,0,5.03
0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.15
1,0,0,1,0,0,1,0,0,1,0,0,0,0,5.01
0,1,0,1,0,0,1,0,0,1,0,0,0,0,0.155
1,1,0,1,0,0,1,0,0,1,0,0,0,0,5.015
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.21
1,0,1,1,0,0,1,0,0,1,0,0,0,0,5.055
0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.125
1,1,1,1,0,0,1,0,0,1,0,0,0,0,5.045
0,0,0,0,1,0,1,0,0,1,0,0,0,0,0.56
1,0,0,0,1,0,1,0,0,1,0,0,0,0,5.045
0,1,0,0,1,0,1,0,0,1,0,0,0,0,0.61
1,1,0,0,1,0,1,0,0,1,0,0,0,0,5.01
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0.22
1,0,1,0,1,0,1,0,0,1,0,0,0,0,5.025
0,1,1,0,1,0,1,0,0,1,0,0,0,0,0.57
1,1,1,0,1,0,1,0,0,1,0,0,0,0,5.04
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0.12
1,0,0,1,1,0,1,0,0,1,0,0,0,0,5.01
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0.13
1,1,0,1,1,0,1,0,0,1,0,0,0,0,5.03
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0.05
1,0,1,1,1,0,1,0,0,1,0,0,0,0,5.015
0,1,1,1,1,0,1,0,0,1,0,0,0,0,0.355
1,1,1,1,1,0,1,0,0,1,0,0,0,0,5.02
0,0,0,0,0,1,1,0,0,1,0,0,0,0,0.16
1,0,0,0,0,1,1,0,0,1,0,0,0,0,5.015
0,1,0,0,0,1,1,0,0,1,0,0,0,0,0.34
1,1,0,0,0,1,1,0,0,1,0,0,0,0,5.015
0,0,1,0,0,1,1,0,0,1,0,0,0,0,0.16
1,0,1,0,0,1,1,0,0,1,0,0,0,0,5.025
0,1,1,0,0,1,1,0,0,1,0,0,0,0,0.365
1,1,1,0,0,1,1,0,0,1,0,0,0,0,5.025
0,0,0,1,0,1,1,0,0,1,0,0,0,0,0.15
1,0,0,1,0,1,1,0,0,1,0,0,0,0,5.03
0,1,0,1,0,1,1,0,0,1,0,0,0,0,0.245
1,1,0,1,0,1,1,0,0,1,0,0,0,0,5.025
0,0,1,1,0,1,1,0,0,1,0,0,0,0,0.125
1,0,1,1,0,1,1,0,0,1,0,0,0,0,5.015
0,1,1,1,0,1,1,0,0,1,0,0,0,0,0.28
1,1,1,1,0,1,1,0,0,1,0,0,0,0,3.345
0,0,0,0,1,1,1,0,0,1,0,0,0,0,0.16
1,0,0,0,1,1,1,0,0,1,0,0,0,0,5.0
0,1,0,0,1,1,1,0,0,1,0,0,0,0,0.375
1,1,0,0,1,1,1,0,0,1,0,0,0,0,5.025
0,0,1,0,1,1,1,0,0,1,0,0,0,0,0.15
1,0,1,0,1,1,1,0,0,1,0,0,0,0,5.025
0,1,1,0,1,1,1,0,0,1,0,0,0,0,0.315
1,1,1,0,1,1,1,0,0,1,0,0,0,0,5.0
0,0,0,1,1,1,1,0,0,1,0,0,0,0,0.14
1,0,0,1,1,1,1,0,0,1,0,0,0,0,5.015
0,1,0,1,1,1,1,0,0,1,0,0,0,0,0.32
1,1,0,1,1,1,1,0,0,1,0,0,0,0,5.02
0,0,1,1,1,1,1,0,0,1,0,0,0,0,0.15
1,0,1,1,1,1,1,0,0,1,0,0,0,0,5.01
0,1,1,1,1,1,1,0,0,1,0,0,0,0,0.255
1,1,1,1,1,1,1,0,0,1,0,0,0,0,5.035
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.05
1,0,0,0,0,0,0,1,0,1,0,0,0,0,5.01
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0.24
1,1,0,0,0,0,0,1,0,1,0,0,0,0,5.03
0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.06
1,0,1,0,0,0,0,1,0,1,0,0,0,0,5.01
0,1,1,0,0,0,0,1,0,1,0,0,0,0,0.06
1,1,1,0,0,0,0,1,0,1,0,0,0,0,5.02
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.095
1,0,0,1,0,0,0,1,0,1,0,0,0,0,5.03
0,1,0,1,0,0,0,1,0,1,0,0,0,0,0.12
1,1,0,1,0,0,0,1,0,1,0,0,0,0,5.015
0,0,1,1,0,0,0,1,0,1,0,0,0,0,0.11
1,0,1,1,0,0,0,1,0,1,0,0,0,0,5.035
0,1,1,1,0,0,0,1,0,1,0,0,0,0,0.125
1,1,1,1,0,0,0,1,0,1,0,0,0,0,5.045
0,0,0,0,1,0,0,1,0,1,0,0,0,0,0.61
1,0,0,0,1,0,0,1,0,1,0,0,0,0,5.025
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0.225
1,1,0,0,1,0,0,1,0,1,0,0,0,0,5.035
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0.76
1,0,1,0,1,0,0,1,0,1,0,0,0,0,5.04
0,1,1,0,1,0,0,1,0,1,0,0,0,0,0.27
1,1,1,0,1,0,0,1,0,1,0,0,0,0,5.015
0,0,0,1,1,0,0,1,0,1,0,0,0,0,0.72
1,0,0,1,1,0,0,1,0,1,0,0,0,0,5.02
0,1,0,1,1,0,0,1,0,1,0,0,0,0,0.27
1,1,0,1,1,0,0,1,0,1,0,0,0,0,5.02
0,0,1,1,1,0,0,1,0,1,0,0,0,0,0.76
1,0,1,1,1,0,0,1,0,1,0,0,0,0,5.02
0,1,1,1,1,0,0,1,0,1,0,0,0,0,0.29
1,1,1,1,1,0,0,1,0,1,0,0,0,0,5.02
0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.2
1,0,0,0,0,1,0,1,0,1,0,0,0,0,5.01
0,1,0,0,0,1,0,1,0,1,0,0,0,0,0.36
1,1,0,0,0,1,0,1,0,1,0,0,0,0,5.005
0,0,1,0,0,1,0,1,0,1,0,0,0,0,0.19
1,0,1,0,0,1,0,1,0,1,0,0,0,0,5.035
0,1,1,0,0,1,0,1,0,1,0,0,0,0,0.33
1,1,1,0,0,1,0,1,0,1,0,0,0,0,5.025
0,0,0,1,0,1,0,1,0,1,0,0,0,0,0.195
1,0,0,1,0,1,0,1,0,1,0,0,0,0,5.02
0,1,0,1,0,1,0,1,0,1,0,0,0,0,0.38
1,1,0,1,0,1,0,1,0,1,0,0,0,0,5.025
0,0,1,1,0,1,0,1,0,1,0,0,0,0,0.195
1,0,1,1,0,1,0,1,0,1,0,0,0,0,5.02
0,1,1,1,0,1,0,1,0,1,0,0,0,0,0.37
1,1,1,1,0,1,0,1,0,1,0,0,0,0,5.015
0,0,0,0,1,1,0,1,0,1,0,0,0,0,0.2
1,0,0,0,1,1,0,1,0,1,0,0,0,0,5.025
0,1,0,0,1,1,0,1,0,1,0,0,0,0,0.49
1,1,0,0,1,1,0,1,0,1,0,0,0,0,5.03
0,0,1,0,1,1,0,1,0,1,0,0,0,0,0.21
1,0,1,0,1,1,0,1,0,1,0,0,0,0,5.025
0,1,1,0,1,1,0,1,0,1,0,0,0,0,0.52
1,1,1,0,1,1,0,1,0,1,0,0,0,0,5.025
0,0,0,1,1,1,0,1,0,1,0,0,0,0,0.19
1,0,0,1,1,1,0,1,0,1,0,0,0,0,5.04
0,1,0,1,1,1,0,1,0,1,0,0,0,0,0.51
1,1,0,1,1,1,0,1,0,1,0,0,0,0,5.02
0,0,1,1,1,1,0,1,0,1,0,0,0,0,0.19
1,0,1,1,1,1,0,1,0,1,0,0,0,0,5.02
0,1,1,1,1,1,0,1,0,1,0,0,0,0,0.51
1,1,1,1,1,1,0,1,0,1,0,0,0,0,5.01
0,0,0,0,0,0,1,1,0,1,0,0,0,0,0.21
1,0,0,0,0,0,1,1,0,1,0,0,0,0,5.015
0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.3
1,1,0,0,0,0,1,1,0,1,0,0,0,0,5.01
0,0,1,0,0,0,1,1,0,1,0,0,0,0,0.15
1,0,1,0,0,0,1,1,0,1,0,0,0,0,2.605
0,1,1,0,0,0,1,1,0,1,0,0,0,0,0.52
1,1,1,0,0,0,1,1,0,1,0,0,0,0,5.05
0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.14
1,0,0,1,0,0,1,1,0,1,0,0,0,0,5.025
0,1,0,1,0,0,1,1,0,1,0,0,0,0,0.155
1,1,0,1,0,0,1,1,0,1,0,0,0,0,5.035
0,0,1,1,0,0,1,1,0,1,0,0,0,0,0.2
1,0,1,1,0,0,1,1,0,1,0,0,0,0,5.025
0,1,1,1,0,0,1,1,0,1,0,0,0,0,0.13
1,1,1,1,0,0,1,1,0,1,0,0,0,0,5.03
0,0,0,0,1,0,1,1,0,1,0,0,0,0,0.535
1,0,0,0,1,0,1,1,0,1,0,0,0,0,5.035
0,1,0,0,1,0,1,1,0,1,0,0,0,0,0.66
1,1,0,0,1,0,1,1,0,1,0,0,0,0,5.03
0,0,1,0,1,0,1,1,0,1,0,0,0,0,0.23
1,0,1,0,1,0,1,1,0,1,0,0,0,0,5.035
0,1,1,0,1,0,1,1,0,1,0,0,0,0,0.56
1,1,1,0,1,0,1,1,0,1,0,0,0,0,5.01
0,0,0,1,1,0,1,1,0,1,0,0,0,0,0.105
1,0,0,1,1,0,1,1,0,1,0,0,0,0,5.03
0,1,0,1,1,0,1,1,0,1,0,0,0,0,0.14
1,1,0,1,1,0,1,1,0,1,0,0,0,0,5.035
0,0,1,1,1,0,1,1,0,1,0,0,0,0,0.12
1,0,1,1,1,0,1,1,0,1,0,0,0,0,5.03
0,1,1,1,1,0,1,1,0,1,0,0,0,0,0.29
1,1,1,1,1,0,1,1,0,1,0,0,0,0,5.03
0,0,0,0,0,1,1,1,0,1,0,0,0,0,0.2
1,0,0,0,0,1,1,1,0,1,0,0,0,0,5.015
0,1,0,0,0,1,1,1,0,1,0,0,0,0,0.4
1,1,0,0,0,1,1,1,0,1,0,0,0,0,5.025
0,0,1,0,0,1,1,1,0,1,0,0,0,0,0.19
1,0,1,0,0,1,1,1,0,1,0,0,0,0,5.025
0,1,1,0,0,1,1,1,0,1,0,0,0,0,0.47
1,1,1,0,0,1,1,1,0,1,0,0,0,0,5.03
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0.2
1,0,0,1,0,1,1,1,0,1,0,0,0,0,5.015
0,1,0,1,0,1,1,1,0,1,0,0,0,0,0.33
1,1,0,1,0,1,1,1,0,1,0,0,0,0,5.045
0,0,1,1,0,1,1,1,0,1,0,0,0,0,0.19
1,0,1,1,0,1,1,1,0,1,0,0,0,0,5.04
0,1,1,1,0,1,1,1,0,1,0,0,0,0,0.36
1,1,1,1,0,1,1,1,0,1,0,0,0,0,4.305
0,0,0,0,1,1,1,1,0,1,0,0,0,0,0.19
1,0,0,0,1,1,1,1,0,1,0,0,0,0,5.01
0,1,0,0,1,1,1,1,0,1,0,0,0,0,0.48
1,1,0,0,1,1,1,1,0,1,0,0,0,0,5.02
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0.16
1,0,1,0,1,1,1,1,0,1,0,0,0,0,5.02
0,1,1,0,1,1,1,1,0,1,0,0,0,0,0.395
1,1,1,0,1,1,1,1,0,1,0,0,0,0,5.0
0,0,0,1,1,1,1,1,0,1,0,0,0,0,0.2
1,0,0,1,1,1,1,1,0,1,0,0,0,0,5.015
0,1,0,1,1,1,1,1,0,1,0,0,0,0,0.425
1,1,0,1,1,1,1,1,0,1,0,0,0,0,5.075
0,0,1,1,1,1,1,1,0,1,0,0,0,0,0.2
1,0,1,1,1,1,1,1,0,1,0,0,0,0,5.02
0,1,1,1,1,1,1,1,0,1,0,0,0,0,0.32
1,1,1,1,1,1,1,1,0,1,0,0,0,0,5.02
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.085
1,0,0,0,0,0,0,0,1,1,0,0,0,0,5.025
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.29
1,1,0,0,0,0,0,0,1,1,0,0,0,0,5.015
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.065
1,0,1,0,0,0,0,0,1,1,0,0,0,0,5.02
0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.08
1,1,1,0,0,0,0,0,1,1,0,0,0,0,5.0
0,0,0,1,0,0,0,0,1,1,0,0,0,0,0.13
1,0,0,1,0,0,0,0,1,1,0,0,0,0,5.03
0,1,0,1,0,0,0,0,1,1,0,0,0,0,0.11
1,1,0,1,0,0,0,0,1,1,0,0,0,0,5.04
0,0,1,1,0,0,0,0,1,1,0,0,0,0,0.16
1,0,1,1,0,0,0,0,1,1,0,0,0,0,5.005
0,1,1,1,0,0,0,0,1,1,0,0,0,0,0.135
1,1,1,1,0,0,0,0,1,1,0,0,0,0,5.03
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0.75
1,0,0,0,1,0,0,0,1,1,0,0,0,0,5.01
0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.26
1,1,0,0,1,0,0,0,1,1,0,0,0,0,5.04
0,0,1,0,1,0,0,0,1,1,0,0,0,0,0.77
1,0,1,0,1,0,0,0,1,1,0,0,0,0,5.01
0,1,1,0,1,0,0,0,1,1,0,0,0,0,0.28
1,1,1,0,1,0,0,0,1,1,0,0,0,0,5.02
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.755
1,0,0,1,1,0,0,0,1,1,0,0,0,0,5.03
0,1,0,1,1,0,0,0,1,1,0,0,0,0,0.26
1,1,0,1,1,0,0,0,1,1,0,0,0,0,5.01
0,0,1,1,1,0,0,0,1,1,0,0,0,0,0.715
1,0,1,1,1,0,0,0,1,1,0,0,0,0,5.04
0,1,1,1,1,0,0,0,1,1,0,0,0,0,0.27
1,1,1,1,1,0,0,0,1,1,0,0,0,0,5.03
0,0,0,0,0,1,0,0,1,1,0,0,0,0,0.185
1,0,0,0,0,1,0,0,1,1,0,0,0,0,5.02
0,1,0,0,0,1,0,0,1,1,0,0,0,0,0.34
1,1,0,0,0,1,0,0,1,1,0,0,0,0,5.015
0,0,1,0,0,1,0,0,1,1,0,0,0,0,0.17
1,0,1,0,0,1,0,0,1,1,0,0,0,0,5.01
0,1,1,0,0,1,0,0,1,1,0,0,0,0,0.34
1,1,1,0,0,1,0,0,1,1,0,0,0,0,5.0
0,0,0,1,0,1,0,0,1,1,0,0,0,0,0.2
1,0,0,1,0,1,0,0,1,1,0,0,0,0,5.02
0,1,0,1,0,1,0,0,1,1,0,0,0,0,0.38
1,1,0,1,0,1,0,0,1,1,0,0,0,0,5.01
0,0,1,1,0,1,0,0,1,1,0,0,0,0,0.2
1,0,1,1,0,1,0,0,1,1,0,0,0,0,5.02
0,1,1,1,0,1,0,0,1,1,0,0,0,0,0.405
1,1,1,1,0,1,0,0,1,1,0,0,0,0,5.025
0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.19
1,0,0,0,1,1,0,0,1,1,0,0,0,0,5.02
0,1,0,0,1,1,0,0,1,1,0,0,0,0,0.515
1,1,0,0,1,1,0,0,1,1,0,0,0,0,5.03
0,0,1,0,1,1,0,0,1,1,0,0,0,0,0.19
1,0,1,0,1,1,0,0,1,1,0,0,0,0,5.02
0,1,1,0,1,1,0,0,1,1,0,0,0,0,0.495
1,1,1,0,1,1,0,0,1,1,0,0,0,0,5.005
0,0,0,1,1,1,0,0,1,1,0,0,0,0,0.2
1,0,0,1,1,1,0,0,1,1,0,0,0,0,5.025
0,1,0,1,1,1,0,0,1,1,0,0,0,0,0.53
1,1,0,1,1,1,0,0,1,1,0,0,0,0,5.02
0,0,1,1,1,1,0,0,1,1,0,0,0,0,0.2
1,0,1,1,1,1,0,0,1,1,0,0,0,0,5.025
0,1,1,1,1,1,0,0,1,1,0,0,0,0,0.51
1,1,1,1,1,1,0,0,1,1,0,0,0,0,5.015
0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.22
1,0,0,0,0,0,1,0,1,1,0,0,0,0,5.015
0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.3
1,1,0,0,0,0,1,0,1,1,0,0,0,0,5.015
0,0,1,0,0,0,1,0,1,1,0,0,0,0,0.14
1,0,1,0,0,0,1,0,1,1,0,0,0,0,2.535
0,1,1,0,0,0,1,0,1,1,0,0,0,0,0.43
1,1,1,0,0,0,1,0,1,1,0,0,0,0,5.025
0,0,0,1,0,0,1,0,1,1,0,0,0,0,0.155
1,0,0,1,0,0,1,0,1,1,0,0,0,0,5.035
0,1,0,1,0,0,1,0,1,1,0,0,0,0,0.145
1,1,0,1,0,0,1,0,1,1,0,0,0,0,5.035
0,0,1,1,0,0,1,0,1,1,0,0,0,0,0.175
1,0,1,1,0,0,1,0,1,1,0,0,0,0,5.03
0,1,1,1,0,0,1,0,1,1,0,0,0,0,0.14
1,1,1,1,0,0,1,0,1,1,0,0,0,0,5.02
0,0,0,0,1,0,1,0,1,1,0,0,0,0,0.53
1,0,0,0,1,0,1,0,1,1,0,0,0,0,5.05
0,1,0,0,1,0,1,0,1,1,0,0,0,0,0.585
1,1,0,0,1,0,1,0,1,1,0,0,0,0,5.015
0,0,1,0,1,0,1,0,1,1,0,0,0,0,0.22
1,0,1,0,1,0,1,0,1,1,0,0,0,0,5.045
0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.55
1,1,1,0,1,0,1,0,1,1,0,0,0,0,5.01
